filename,label
adchsrubwe.mp4,0.9815114140510559
asswuixayc.mp4,0.9821459650993347
asverchuam.mp4,0.07607156038284302
aznsswvnxo.mp4,0.2051348090171814
baxpshhrhc.mp4,0.9611093997955322
bealtzpnlk.mp4,0.03475069999694824
begyynegyx.mp4,0.9531700015068054
bjkkkzmdfh.mp4,0.36284124851226807
bnsxuqhoei.mp4,0.014508068561553955
bqylqctsxk.mp4,0.5714284777641296
bszswtwrra.mp4,0.5881709456443787
btrnnpruie.mp4,0.7788445949554443
bxcmqokvfk.mp4,0.99587082862854
bzifuhigbw.mp4,0.9965895414352417
ccdtwvjhfs.mp4,0.8394033908843994
cdpnnebwfa.mp4,0.3597468137741089
cedpyannqf.mp4,0.04250657558441162
cfnbltpvbr.mp4,0.9992403388023376
civfnvmgog.mp4,0.8387439250946045
clcyaiybyu.mp4,0.9992055892944336
cpelglathd.mp4,0.9983476400375366
cppblldqit.mp4,0.15946584939956665
crfolhbuzh.mp4,0.8531081676483154
csluwepgfa.mp4,0.03386121988296509
csnbiwlwuz.mp4,0.42261767387390137
drheirwjbb.mp4,0.9849836826324463
dtbnoimzzl.mp4,0.8539097905158997
dxepehnhgm.mp4,0.07397830486297607
dzqirzkwon.mp4,0.07155942916870117
ehkhjxtdzp.mp4,0.9939088821411133
eiyjrjgvih.mp4,0.013824403285980225
ejyhzcuytn.mp4,0.7324326038360596
ekobvgbiiu.mp4,0.5338136553764343
emfhcuoqdw.mp4,0.8629887104034424
esibskwqwn.mp4,0.9707188010215759
etbwplmxmk.mp4,0.5
etiihqouos.mp4,0.2391650676727295
euhtswzxyz.mp4,0.5
exgtchfkbs.mp4,0.9495654106140137
exnxonosso.mp4,0.9071230888366699
expxuxqhrm.mp4,0.8127391338348389
fbibslklnz.mp4,0.5259737968444824
fdppujxagz.mp4,0.5741729140281677
fgabpxldcq.mp4,0.3096579313278198
flyngabqxk.mp4,0.06859749555587769
fmuvopvoif.mp4,0.8809434771537781
fsnxhikrhl.mp4,0.9901792407035828
fswszwicfw.mp4,0.6720681190490723
fsxdzxyhqh.mp4,0.8018597960472107
fwxmpjnyhc.mp4,0.6630221605300903
fzvpbrzssi.mp4,0.3909706473350525
gcphojsohr.mp4,0.5
gdbcuttvqa.mp4,0.23288357257843018
geyfnxroex.mp4,0.8989934325218201
ghocibrroi.mp4,0.6254286766052246
gieizdhveg.mp4,0.5801613926887512
glyttztdmw.mp4,0.563544750213623
glzgcpyqwy.mp4,0.8442533016204834
gmcvyrferj.mp4,0.9929742813110352
gtbulzataa.mp4,0.8926894664764404
gtyvtbojpp.mp4,0.8000609874725342
gzvsihgvyu.mp4,0.6306470632553101
hfwzpytvpn.mp4,0.44614094495773315
hgjkkddwjy.mp4,0.8767266869544983
hikjkaojdy.mp4,0.009936630725860596
hrmqefifhs.mp4,0.15703028440475464
hrsdmqnrgy.mp4,0.7904520630836487
hwgyszfbcc.mp4,0.9684205651283264
hykoiqkbcv.mp4,0.19664037227630615
hytkciqjko.mp4,0.9729866981506348
iazovjywij.mp4,0.5
idswtwyaat.mp4,0.013506114482879639
ilcsznbvvu.mp4,0.789644718170166
imndwwlfui.mp4,0.366595983505249
imzpztemle.mp4,0.330840528011322
ioawppxuxf.mp4,0.015654563903808594
itjpxbskre.mp4,0.9737600088119507
iuhskztdjv.mp4,0.9856060743331909
iujukgehcc.mp4,0.9944949150085449
iuvkcwcqbb.mp4,0.43260955810546875
ixqaiwtldi.mp4,0.12237823009490967
jjioflapll.mp4,0.9309923052787781
jmnyavrtau.mp4,0.1634073257446289
jnqovqcklb.mp4,0.997552216053009
jpgkbrytxq.mp4,0.5
jtzuvuqqxk.mp4,0.8046799302101135
jvathupada.mp4,0.9739043116569519
jwbkfbbcrr.mp4,0.8174660801887512
jzupayeuln.mp4,0.3127050995826721
keafxnhakm.mp4,0.9782825112342834
kirfczxxmf.mp4,0.02266097068786621
kivifwsmyv.mp4,0.9286126494407654
korrsqtkke.mp4,0.09321320056915283
kqatztogld.mp4,0.029770374298095703
krbgpxdaal.mp4,0.11588740348815918
kriabgdcvz.mp4,0.7733066082000732
kwuubqdose.mp4,0.8642696142196655
ldttffteee.mp4,0.9755326509475708
lhmiyvrent.mp4,0.8046995997428894
lnhkjhyhvw.mp4,0.22722607851028442
